预测位移数据：4801点
 56.526310,3.474226
 62.940952,3.602308
 69.134172,3.758663
 75.000000,3.940614
 80.438071,4.145047
 85.355339,4.368465
 89.667667,4.607043
 93.301270,4.856701
 96.193977,5.113167
 98.296291,5.372053
 99.572243,5.628931
 100.000000,5.879406
 99.572243,6.119194
 98.296291,6.344194
 96.193977,6.550556
 93.301270,6.734752
 89.667667,6.893629
 85.355339,7.024471
 80.438071,7.125039
 75.000000,7.193613
 69.134172,7.229018
 62.940952,7.230649
 56.526310,7.198478
 50.000000,7.133053
 43.473690,7.035494
 37.059048,6.907468
 30.865828,6.751165
 25.000000,6.569259
 19.561929,6.364861
 14.644661,6.141469
 10.332333,5.902905
 6.698730,5.653250
 3.806023,5.396777
 1.703709,5.137874
 0.427757,4.880973
 0.000000,4.630470
 0.427757,4.390653
 1.703709,4.165626
 3.806023,3.959240
 6.698730,3.775029
 10.332333,3.616144
 14.644661,3.485305
 19.561929,3.384751
 25.000000,3.316203
 30.865828,3.280833
 37.059048,3.279247
 43.473690,3.311470
 50.000000,3.376951
 56.526310,3.474568
 62.940952,3.602650
 69.134172,3.759005
 75.000000,3.940956
 80.438071,4.145389
 85.355339,4.368807
 89.667667,4.607385
 93.301270,4.857043
 96.193977,5.113509
 98.296291,5.372396
 99.572243,5.629273
 100.000000,5.879749
 99.572243,6.119537
 98.296291,6.344537
 96.193977,6.550899
 93.301270,6.735095
 89.667667,6.893972
 85.355339,7.024814
 80.438071,7.125382
 75.000000,7.193956
 69.134172,7.229361
 62.940952,7.230993
 56.526310,7.198821
 50.000000,7.133396
 43.473690,7.035836
 37.059048,6.907810
 30.865828,6.751507
 25.000000,6.569601
 19.561929,6.365203
 14.644661,6.141810
 10.332333,5.903245
 6.698730,5.653590
 3.806023,5.397117
 1.703709,5.138214
 0.427757,4.881312
 0.000000,4.630809
 0.427757,4.390991
 1.703709,4.165964
 3.806023,3.959578
 6.698730,3.775366
 10.332333,3.616481
 14.644661,3.485642
 19.561929,3.385088
 25.000000,3.316539
 30.865828,3.281170
 37.059048,3.279583
 43.473690,3.311807
 50.000000,3.377288
 56.526310,3.474905
 62.940952,3.602987
 69.134172,3.759341
 75.000000,3.941293
 80.438071,4.145726
 85.355339,4.369144
 89.667667,4.607723
 93.301270,4.857381
 96.193977,5.113847
 98.296291,5.372734
 99.572243,5.629612
 100.000000,5.880088
 99.572243,6.119876
 98.296291,6.344876
 96.193977,6.551239
 93.301270,6.735435
 89.667667,6.894313
 85.355339,7.025155
 80.438071,7.125723
 75.000000,7.194297
 69.134172,7.229702
 62.940952,7.231333
 56.526310,7.199162
 50.000000,7.133737
 43.473690,7.036177
 37.059048,6.908150
 30.865828,6.751847
 25.000000,6.569941
 19.561929,6.365542
 14.644661,6.142150
 10.332333,5.903585
 6.698730,5.653929
 3.806023,5.397455
 1.703709,5.138552
 0.427757,4.881650
 0.000000,4.631146
 0.427757,4.391328
 1.703709,4.166301
 3.806023,3.959914
 6.698730,3.775702
 10.332333,3.616817
 14.644661,3.485977
 19.561929,3.385423
 25.000000,3.316875
 30.865828,3.281505
 37.059048,3.279919
 43.473690,3.312142
 50.000000,3.377623
 56.526310,3.475240
 62.940952,3.603322
 69.134172,3.759677
 75.000000,3.941628
 80.438071,4.146062
 85.355339,4.369480
 89.667667,4.608060
 93.301270,4.857718
 96.193977,5.114185
 98.296291,5.373072
 99.572243,5.629950
 100.000000,5.880426
 99.572243,6.120215
 98.296291,6.345215
 96.193977,6.551578
 93.301270,6.735774
 89.667667,6.894652
 85.355339,7.025494
 80.438071,7.126063
 75.000000,7.194637
 69.134172,7.230042
 62.940952,7.231673
 56.526310,7.199502
 50.000000,7.134077
 43.473690,7.036517
 37.059048,6.908490
 30.865828,6.752187
 25.000000,6.570280
 19.561929,6.365882
 14.644661,6.142489
 10.332333,5.903923
 6.698730,5.654267
 3.806023,5.397793
 1.703709,5.138889
 0.427757,4.881987
 0.000000,4.631483
 0.427757,4.391665
 1.703709,4.166637
 3.806023,3.960250
 6.698730,3.776038
 10.332333,3.617152
 14.644661,3.486313
 19.561929,3.385758
 25.000000,3.317210
 30.865828,3.281840
 37.059048,3.280253
